,text,favourite_count,retweet_count,created_at
666,"Dune cost 165 million. Fast and Furious 9 cost 220 million.

Kinda nuts that most AAA games today cost as much- and in many cases- more (and in some cases WAY more) than the most expensive Hollywood blockbuster.",828,35,2021-08-28 22:39:14
667,Fast and Furious 9 making $700 million already doesn’t sit right with my spirit lmao,1,0,2021-08-28 22:19:25
668,"9. ""Fast And Furious: Hobbs And Shaw"" (2019) 🚗

10. ""Fast And Furious 9"" (2021) 🚗

11. ""Hulk"" (2003)
Of #Marvel

12. ""The Incredible Hulk"" (2008)
Of #MarvelStudios 

🎬⭐ https://t.co/UjDAa4S8hj",0,0,2021-08-28 22:04:03
669,"Buggah me... Fast and furious 9, what happened!!! Where was the love of the nonsense comedy that your franchise had become... Was it Diesel? Is he to blame!?
What dross!",3,0,2021-08-28 21:46:46
670,"I  dislike when movies and tv shows invent a long lost sibling we've never heard of. 
Like with Fast and Furious 9, 
I think the worst ever application of this in my opinion is empire, the whole Jeff kingsley storyline was so cringe, then they killed him off.",0,0,2021-08-28 21:03:09
671,finally watching fast and furious 9 and 30min in i’m sorry but this is so bad it’s funny,1,0,2021-08-28 20:40:49
672,Fast and furious 9 is such ridiculous film OMG!!!,2,0,2021-08-28 20:39:51
673,"my uber driver driving like we’re in fast and furious 9, and he’s driving a whole ass mini van. i want lily’s on my gravestone.",3,0,2021-08-28 19:11:27
674,@RamCinemas @RamCinemas fast and furious 9 realese eppo,0,0,2021-08-28 18:50:24
675,@MaddiGBC Fast and furious 9,0,0,2021-08-28 18:38:43
676,"@Sheepdogs1984 Most men are stubborn 🤣
I am going to relax today
I'm currently have a bunch of movies to watch 
(Quiet Place 2, looking forward to this)
(Fast and Furious 9)
(As always my favorite movie, Jaws)",0,0,2021-08-28 17:24:29
677,"@IGN @USAA Fast and Furious 9 proved once and for all that the franchise is no longer a street racing franchise, but a western live action anime.",2,0,2021-08-28 17:21:32
678,Imagine having a bae anonyepa kunge fast and furious 9😅,0,0,2021-08-28 17:18:42
679,i hate how fast and furious 9 is just bringing back the OG people that were dead like its not the same vibe man,1,0,2021-08-28 17:17:46
680,RT @mrschristine: What an absolute nonsense F9 was. Just about still fun but really scraping the bottom of the barrel at this point! https:…,0,1,2021-08-28 16:29:32
681,They really spray tanned John Cena and told us he was Vin Diesel brother in Fast and Furious 9,0,0,2021-08-28 16:14:21
682,How is it that avengers is a more believable movie than fast and furious 9,0,0,2021-08-28 16:08:59
683,still love Fast and Furious 9 😍,0,0,2021-08-28 15:40:28
684,"RT @INOXMovies: Yes! It's here! 
Advance booking for Fast and Furious 9 preview is now open!🔥
So hurry up! Book tickets now!
https://t.co/o…",0,6,2021-08-28 15:00:55
685,"@IndiaEpson 1) BLACK WIDOW
2) TO TIME TO DIE
3) LOKI
4) FAST AND FURIOUS 9

#BigScreen #Contestalert 
#Movies #TVWatch

Tagging 

@haarveenkaaur
@im_SARANG__
@anublue30",0,0,2021-08-28 14:50:48
686,Fast and furious 9 na rubbish abeg,0,0,2021-08-28 14:49:53
687,"RT @INOXMovies: Yes! It's here! 
Advance booking for Fast and Furious 9 preview is now open!🔥
So hurry up! Book tickets now!
https://t.co/o…",0,6,2021-08-28 14:17:30
688,"RT @INOXMovies: Yes! It's here! 
Advance booking for Fast and Furious 9 preview is now open!🔥
So hurry up! Book tickets now!
https://t.co/o…",0,6,2021-08-28 14:05:56
689,"RT @INOXMovies: Yes! It's here! 
Advance booking for Fast and Furious 9 preview is now open!🔥
So hurry up! Book tickets now!
https://t.co/o…",0,6,2021-08-28 14:01:57
690,"Yes! It's here! 
Advance booking for Fast and Furious 9 preview is now open!🔥
So hurry up! Book tickets now!
https://t.co/o5Ko0ggJ7m
#INOX #PaidPreview #MoviePreview #FastandFurious9 #Fast9
#FastSaga #F9 https://t.co/yccbGfl2Zr",47,6,2021-08-28 14:01:04
691,WHO WAS GONNA TELL ME CARDI B WAS IN FAST AND FURIOUS 9?,1,0,2021-08-28 13:56:18
692,de museo en fast and furious 9 🙄,0,0,2021-08-28 13:39:32
693,"@IndiaEpson Dear Team
@IndiaEpson

1 ⭐ Black Widow
2 ⭐ Money Heist 
3 ⭐ Loki
4 ⭐ Fast and Furious 9

#BigScreen #Projector #Movies #TVShows #BingeWatch

TAGGING
@WadhanN
@mehra_pammi
@HridyaW
@skalsi394
@VadhanNaveen
@WadhanHaiyu
@anita_ramani
@JayPuri7
@pitroda_tarun
@RajniThacker",1,0,2021-08-28 13:38:30
694,"Fast n Furious 9 is WILD. Like bruh, straight up wild. 

Cool seeing old characters and stuff, but damn 🤯🤯",1,0,2021-08-28 13:35:57
695,@clumsystiggy @JurassicSouls The dominion trailer that was exclusive to IMAX theaters if you saw Fast and Furious 9,4,0,2021-08-28 13:14:14
696,"Fast 9 makes me miss the first couple fast and furious movies, you know when it was relatable and cool.",0,0,2021-08-28 12:49:57
697,Come hangout with me &gt; fast and furious 9 on #BIGOLIVE https://t.co/PaZVQrYmxd https://t.co/5BROzKTcg7,0,0,2021-08-28 12:40:15
698,Come hangout with me &gt; fast and furious 9 on #BIGOLIVE https://t.co/NHSnl10Lfv https://t.co/3Lg7JzECKU,0,0,2021-08-28 12:34:28
699,What an absolute nonsense F9 was. Just about still fun but really scraping the bottom of the barrel at this point! https://t.co/W7nSXGGqTw,0,1,2021-08-28 11:30:01
700,fast and furious 9... one of the worst movies ever seen.,0,0,2021-08-28 11:09:48
701,"RT @thelifeofrohit: 1. Black Widow
2. Money Heist 
3. Loki
4. Fast and Furious 9 : The Fast Saga

#ContestAlert #BigScreen @IndiaEpson

Tak…",0,1,2021-08-28 09:22:38
702,"4 movies I watched that should had been watched at movie theaters than stream are Space Jam: A New Legacy, Black Widow, Fast &amp; Furious 9 (Fast 9) and Wonder Woman 1984. More to come due to closure of movie theaters.",0,0,2021-08-28 09:20:09
703,@Geechee4Kamala Fast and Furious 9 has entered the chat. https://t.co/yT34AaII26,3,0,2021-08-28 08:59:38
704,"@IndiaEpson 1. Black Widow
2. Money Heist 
3. Loki
4. Fast and Furious 9 : The Fast Saga

#ContestAlert #BigScreen @IndiaEpson

Take part in this contest by @IndiaEpson to win Amazon vouchers!

Join guys!

@ShishtBalak 
@Jayesh48622403 
@nerdy_fanboy",2,0,2021-08-28 08:59:16
705,"1. Black Widow
2. Money Heist 
3. Loki
4. Fast and Furious 9 : The Fast Saga

#ContestAlert #BigScreen @IndiaEpson

Take part in this contest by @IndiaEpson to win Amazon vouchers!

Join guys!

@ShishtBalak 
@Jayesh48622403 
@nerdy_fanboy https://t.co/7S6c9re19B",2,1,2021-08-28 08:59:00
706,FAST AND FURIOUS 9 SAID FUCK THE EARTH ITS NOT FAST ENOUGH WE GOING TO SPACE,3,0,2021-08-28 08:29:57
707,"Honestly, Fast and furious 9 is the worst one I’ve seen. Wow",0,0,2021-08-28 08:25:45
708,@FrostySnow0__0 Fast and Furious 9 made 700mil Spider-Man is hitting a billion no doubt,1,0,2021-08-28 06:05:56
709,"RT @INOXMovies: 1 week to go! 
Fast and Furious 9 is all set to crash the screens of INOX on 3rd September.
Experience the thrill only on t…",0,5,2021-08-28 05:36:35
710,Definitely sure today is the day I see Fast and Furious 9.,1,0,2021-08-28 05:21:04
711,June Diane Raphael's read on the concept of family in 'Fast and the Furious 9' on 'How Did This Get Made' is one of the best critical takes on the series,3,0,2021-08-28 04:43:45
712,"🎥Movies already watched and my rating for each
-Black widow 8/10
-Sweet Girl 8/10
-Snake Eyes 7/10
-Fast and Furious 9 10/10

#movies #movie",2,0,2021-08-28 04:08:57
713,"@IndiaEpson #ContestAlert #BigScreen 

1. Black Widow
2. No time to die
3. Loki 
4. Fast and furious 9 
@IndiaEpson
✅ Followed on all social media platforms

Tagging
@surindersuri99 @blessed_kulwant @typical_kaur @decent_waryam https://t.co/552khORIte",0,0,2021-08-28 03:48:05
714,@JamesCullenB Fast and Furious 9,0,0,2021-08-28 03:44:39
715,Fast and Furious 9 is literally the best movie of all time,1,0,2021-08-28 03:42:28
716,"...
I just realised a long ass conversation i had about Jurrasic Park being one of the last good Blockbusters and the beginning of cinemas decline into Fast &amp; Furious 9 existing, was a fewkin dream... XD",0,0,2021-08-28 03:39:12
717,fast and the furious 9 was mid,0,0,2021-08-28 03:38:23
718,@JamesCullenB Fast and Furious 9,0,0,2021-08-28 03:25:48
719,besties do you have link for fast and furious 9?,0,0,2021-08-28 03:17:57
720,"@IndiaEpson My entry team @IndiaEpson  .
1. Black Widow
2. No Time To Die
3. Loki
4. Fast and Furious 9
#BigScreen #Projector #Movies #TVShows #BingeWatch #Epson 
@amitg2409 @GarvGupta_ji_ @vivekreshu",3,0,2021-08-28 03:12:30
721,"@IndiaEpson 1. Black Widow
2. No Time To Die
3. Loki
4. Fast and Furious 9
#BigScreen #Projector #Movies #TVShows #BingeWatch #Epson 
@parulpihu @GarvGupta_ji_ @AmitGup22635587 @IndiaEpson",3,0,2021-08-28 02:58:02
722,"RT @JurassicAddict: @DragonsAblaze No, it’s just HD ish footage I got my hands on the IMAX trailer that was shown exclusively in the IMAX v…",0,1,2021-08-28 02:51:29
723,"@IndiaEpson #BigScreen #Projector #Movies #TVShows #BingeWatch
1. Black Widow
2. No Time To Die
3. Loki
4. Fast and Furious 9   
@IndiaEpson @VHetal @zaffna @7thNovember @DantusHelen @Nive1109",1,0,2021-08-28 02:41:33
724,"John Cena has been busy ..busy .
Dropping gems like Fast and Furious 9,Suicide Squad and Vacation Friends. Now We Can See Him.@JohnCena https://t.co/WxkBmspJMg",1,0,2021-08-28 02:14:19
725,"F9 First Reactions Call New Fast  Furious a Chaotic, Action-Packed Slice of Escapism |  #movies #entertainment https://t.co/Q81VGgPTFA",0,0,2021-08-28 02:12:56
726,@lolennui I see you are yet to watch Fast And Furious 9.,0,0,2021-08-28 02:12:55
727,"For my birthday I bought myself the Fast and Furious 9-disk set. I'm not a car guy, but I love these movies. They are so ridiculously over the top and it's awesome. I've seen everyone but the last (and this new one) in the theatre.",11,0,2021-08-28 02:12:43
728,"@DragonsAblaze No, it’s just HD ish footage I got my hands on the IMAX trailer that was shown exclusively in the IMAX version of Fast and Furious 9",2,1,2021-08-28 01:20:33
729,"Tonight's cinema double bill was Fast &amp; Furious 9 and Candyman. The first was utter ridiculous nonsense. The second? Undecided. Not as good as I'd hoped, but it had its moments.",1,0,2021-08-28 01:13:18
730,On a finit American Nightmare 5 on enchaine sur Fast And Furious 9,10,0,2021-08-28 00:48:40
731,@JamesCullenB Fast and The Furious 9 https://t.co/eEH3VPnuhc,2,0,2021-08-28 00:44:17
732,A text I just sent: I just want us all to be together watching fast and furious 9 is that so wrong?,10,0,2021-08-27 22:57:44
733,"I would step out of that SLR and you be still wondering how I went “fast &amp; furious “ by “teriyaki boyz” ; I am not China ; I am Japan man* #whoami
.
.
.
// I wonder if you know; #staytuned",0,0,2021-08-27 22:50:28
734,"@CineplexMovies hi! I can’t play Fast 9 after renting it from you 3 weeks ago. There’s a 1hr 40min wait every time I call your support, text chat said they couldn’t help and you didn’t respond to my email from two weeks ago. Your help is not Fast and it’s leaving me Furious",0,0,2021-08-27 22:30:29
735,@ubaldi @SamsungFR #UbaldiJeVeuxVibrer devant le film fact fast and furious 9.,0,0,2021-08-27 21:47:56
736,"RT @GentlemanVox: There are 9 Fast and Furious moves, each having a unique title and I think most people just say Fast and Furious followed…",0,1,2021-08-27 21:46:37
737,my dad got over his immense hatred for vin diesel and watched fast and furious 9 only cause he has a weird obsession for john cena,0,0,2021-08-27 21:30:59
738,"Just saw Fast and furious 9, damn I expected ton more action and insane gravity defying stunts. Some parts were cool tho",1,0,2021-08-27 21:03:01
739,"RT @blessedkamal: @IndiaEpson 1. BLaCK WiDoW 
2. No TiMe To DiE 
3. LoKi 
4. FaST AnD FuRiOUS 9
#BiGSCrEEN 
#CoNTeSTALeRT 
@IndiaEpson 
Joi…",0,7,2021-08-27 20:25:50
740,@Afrikanwolf Fast and the furious 9😭😭😭 like broo what the actual fuck... That shit put me off movie,1,0,2021-08-27 20:11:07
741,"Install this app, Watch and download ""F9 (Fast &amp; Furious 9)"" at no cost. https://t.co/7NroEHxzpp) https://t.co/bhLKrsPY7h",0,0,2021-08-27 19:44:49
742,fast and furious 9 was bare predictable I knew that would happen,0,0,2021-08-27 19:37:10
743,"There are 9 Fast and Furious moves, each having a unique title and I think most people just say Fast and Furious followed by the number of the film they're taking about. Audiences are capable of identifying media no matter what the title is, Steven. https://t.co/dbcMlwdJEY",5,1,2021-08-27 19:32:53
744,"Install this app, Watch and download ""F9 (Fast &amp; Furious 9)"" at no cost. https://t.co/7NroEHxzpp) https://t.co/Q3jlffF2JY",0,0,2021-08-27 19:17:40
745,Fast and furious 9😍,1,0,2021-08-27 19:10:06
746,:; I love making my classmates laugh. We made fun of Fast and Furious 9 and I joked 'let's rename that franchise as the Pretenders' /gen,0,0,2021-08-27 19:07:49
747,Fast and furious 9 was awesome !!!,0,0,2021-08-27 19:01:10
748,"@talktotippers I saw an advert for one today, where you build a model car from the Fast and Furious franchise. 99p for the first issue, then £9.99 for 110 issues.

£1100 for a model car is daylight robbery",1,0,2021-08-27 19:01:01
749,"So finally watching Fast &amp; Furious 9. Urgh. I've never liked John Cena and now look, he's in this too. 
I hate it here",6,0,2021-08-27 18:45:54
750,"@IndiaEpson #ContestAlert 
#BigScreen 
1. Black Widow
2. No time to die
3. Loki 
4. Fast and furious 9
💙💚 Followed and participated in all platforms as Viji_Sambandan
Tagging
@PreethyPrasant1 
@Yath_lol",0,0,2021-08-27 18:30:32
751,"RT @blessedkamal: @IndiaEpson 1. BLaCK WiDoW 
2. No TiMe To DiE 
3. LoKi 
4. FaST AnD FuRiOUS 9
#BiGSCrEEN 
#CoNTeSTALeRT 
@IndiaEpson 
Joi…",0,7,2021-08-27 17:53:59
752,RT @UniversalIND: Just a week left to witness the fastest and most furious ride of the year. Get your fam together for #F9 releasing in the…,0,3,2021-08-27 17:40:42
753,And John Cena was a horrible choice. Fast and furious 9 sucked balls.,0,0,2021-08-27 17:24:27
754,"This weekend brings:
❄️ Ice bumper cars
👋 Drag Queen Bingo
🧘 Yoga and fitness classes
🎥 A free screening of Fast &amp; Furious 9
🥾 A Chautauqua hike for grad students
➕ And more!
https://t.co/BkJ0LlfruC",1,0,2021-08-27 17:07:02
755,"RT @blessedkamal: @IndiaEpson 1. BLaCK WiDoW 
2. No TiMe To DiE 
3. LoKi 
4. FaST AnD FuRiOUS 9
#BiGSCrEEN 
#CoNTeSTALeRT 
@IndiaEpson 
Joi…",0,7,2021-08-27 17:04:07
756,"RT @blessedkamal: @IndiaEpson 1. BLaCK WiDoW 
2. No TiMe To DiE 
3. LoKi 
4. FaST AnD FuRiOUS 9
#BiGSCrEEN 
#CoNTeSTALeRT 
@IndiaEpson 
Joi…",0,7,2021-08-27 17:02:58
757,"Fast and furious 9 full movie download hits impressive new milestone at the box office. It is the highest grossing Hollywood movie since the beginning of the COVID-19 pandemic, hitting an impressive$700 million worldwide.",1,0,2021-08-27 16:57:51
758,@ThabangMot F9(fast and furious 9),0,0,2021-08-27 16:55:12
759,"@IndiaEpson Answers:
1. Black Window, 
2. No Time to Die, 
3. Loki, 
4. Fast and Furious 9.

@IndiaEpson  
#ContestAlert
#BigScreen #Projector #Movies #TVShows #BingeWatch

@Santhamani4 @pblsaran @pbl_saran @saransidhu20 @venkatsaranrame",0,0,2021-08-27 16:52:02
760,"@IndiaEpson 🥰🥰🥰🥰🥰🥰
🤹🤹🤹🤹🤹🤹

1. BLACK WIDOW
2. NO TIME TO DIE
3. LOKI
4. FAST AND FURIOUS 9

#ContestAlert
#BigScreen 
@IndiaEpson https://t.co/GKvLTn0kH9",0,0,2021-08-27 16:47:01
761,"I'm sorry you didn't like fast and furious 9, but I'm sorry Vin Disease needs to wear gucci somehow",0,0,2021-08-27 16:44:12
762,dw fast and furious 9 and the ending made me miss paul walker sm hayy 😢,4,1,2021-08-27 16:32:15
763,Sapete dove posso guardare fast and Furious 9 in streaming?,0,0,2021-08-27 16:23:28
764,@ConorWilson It couldn't be any worse compared to Fast and Furious 9,0,0,2021-08-27 16:21:53
765,"@Cornbre58920661 @PatriotRagnar The same people in charge of fast and furious, Ben Ghazi and now Afghanistan are the ones that are there pre-9/11 2021!",0,0,2021-08-27 15:55:27
766,"That advert to built your own Fast and Furious model car….

First issue 99p
The next 109 issues £9.99.

So that’s just over a two year project, costing £1,089.90! 😲

#owmuch",0,0,2021-08-27 15:49:44
767,"@IndiaEpson #ContestAlert #BigScreen 

1. Black Widow
2. No time to die
3. Loki 
4. Fast and furious 9  @IndiaEpson   tag @bhawnani_r  @19nsverma  @s_suryashri  @Chimanlal_Rana  @abha_mishra19   @kaushik59956528",0,0,2021-08-27 15:18:44
768,Watching Fast and furious 9 by Bae #2 😜,0,0,2021-08-27 15:13:35
769,"@IndiaEpson 1. Black Widow
2. No Time To Die
3. Loki
4. Fast and Furious 9

@IndiaEpson 
#BigScreen #Projector #Movies #TVShows #BingeWatch
     
Tagging @richa_jaseja @Priyank30775431 @BhavikaRajaswan @tulriya",1,0,2021-08-27 15:07:01
770,"RT @INOXMovies: 1 week to go! 
Fast and Furious 9 is all set to crash the screens of INOX on 3rd September.
Experience the thrill only on t…",0,5,2021-08-27 14:45:16
771,Watching fast and furious 9 by bae #2 😭😭😂,1,0,2021-08-27 14:36:23
772,"@IndiaEpson #BigScreen #Projector #Movies #TVShows #BingeWatch

1. Black Widow
2. No Time To Die
3. Loki
4. Fast and Furious 9           @RenukaS02509509 @MccVikram @RuchiShivaya @ruchi23062015 @siljapillai",0,0,2021-08-27 14:34:22
773,"I'm already shitmas shopping for Corey. 😅😅
Luckly he's ALL about fast and the furious and there's like 9 movies so we all have a large option! 😂",1,0,2021-08-27 14:31:19
774,"@IndiaEpson 1. Black Widow
2. Money Heist
3. Loki
4. Fast and Furious 9
#ContestAlert #BigScreen #Projector #Movies #TVShows #BingeWatch

@IndiaEpson",0,0,2021-08-27 14:29:35
775,@vivekramac Fast and Furious 9,1,0,2021-08-27 14:28:24
776,"@IndiaEpson 1. Black Widow
2. Money Heist
3. Loki
4. Fast and Furious 9
#ContestAlert #BigScreen #Projector #Movies #TVShows #BingeWatch

@IndiaEpson",0,0,2021-08-27 14:25:45
777,"@IndiaEpson 1. Black Widow
2. Money Heist
3. Loki
4. Fast and Furious 9
#ContestAlert #BigScreen #Projector #Movies #TVShows #BingeWatch

@IndiaEpson",0,0,2021-08-27 14:16:21
778,"@IndiaEpson 1. Black Widow
2. Money Heist
3. Loki
4. Fast and Furious 9
#ContestAlert #BigScreen #Projector #Movies #TVShows #BingeWatch

@IndiaEpson",0,0,2021-08-27 14:11:35
779,"@IndiaEpson 1. Black Widow
2. Money Heist
3. Loki
4. Fast and Furious 9
#ContestAlert #BigScreen #Projector #Movies #TVShows #BingeWatch

@IndiaEpson",0,0,2021-08-27 14:10:12
780,"@IndiaEpson 1. Black Widow
2. Money Heist
3. Loki
4. Fast and Furious 9
#ContestAlert #BigScreen #Projector #Movies #TVShows #BingeWatch

@IndiaEpson 

Join
@offerworldowner 
@ashoksinghji 
@Hi_MeenaDevi
@True_Puja
@DekhReview 
@Roh19777 
@Namaste_Krishna
@Naam_Ashok",0,0,2021-08-27 14:09:48
781,"@IndiaEpson BLACK WIDOW, LOKI, NO TIME TO DIE, FAST AND FURIOUS 9 #BigScreen",0,0,2021-08-27 14:03:25
782,RT @amc_diamondhand: In case you forgot about @f9 and $amc …. Fast &amp; Furious 9 hits impressive new milestone at the box office #notadeadcat…,0,1,2021-08-27 13:48:49
783,#NW Fast and Furious 9,2,0,2021-08-27 13:41:43
784,Fast and Furious 9. 😍 https://t.co/mdMKDPW28S,0,0,2021-08-27 13:40:40
785,In case you forgot about @f9 and $amc …. Fast &amp; Furious 9 hits impressive new milestone at the box office #notadeadcat  https://t.co/niPyFCIequ,4,1,2021-08-27 13:39:37
786,"@IndiaEpson #ContestAlert #BigScreen 

1. Black Widow
2. No time to die
3. Loki 
4. Fast and furious 9 

@Raahi_supergirl @1_LOPA @Hetal_17",0,0,2021-08-27 13:35:10
787,Fast &amp; Furious 9 hits impressive new milestone at the box office https://t.co/ZhUkdxOwqp,0,0,2021-08-27 13:24:58
788,RT @UniversalIND: Just a week left to witness the fastest and most furious ride of the year. Get your fam together for #F9 releasing in the…,0,3,2021-08-27 13:16:55
789,"@IndiaEpson 1. Black Widow
2. No Time To Die
3. Loki
4. Fast and Furious 9

@IndiaEpson
 
#BigScreen #Projector #Movies #TVShows #BingeWatch
@aakash_beast786 
@Racer_Veb 
@PritiNivoriya 
@SanjeevMaht0 
@JayshreeMalhot6 
@Racer_Veb 
@Jay_parmar17",0,0,2021-08-27 13:13:00
790,"@IndiaEpson 1. Black Widow
2. No Time To Die
3. Loki
4. Fast and Furious 9

@IndiaEpson 
#BigScreen #Projector #Movies #TVShows #BingeWatch
     
Tagging @swapnaliwagh1 @JeetuMaheta @MunmunD77420711 @prakash_rohida @Seemajain515",0,0,2021-08-27 13:10:05
791,Please you people should explain fast and furious 9 to me. What exactly did they do in that movie,0,0,2021-08-27 13:03:48
792,"RT @INOXMovies: 1 week to go! 
Fast and Furious 9 is all set to crash the screens of INOX on 3rd September.
Experience the thrill only on t…",0,5,2021-08-27 13:02:33
793,nw: Fast and Furious 9,4,0,2021-08-27 13:00:07
794,"Today's #dailynerddevo is #fastandfuriousfridays!  Go check out Neff from @NerdOfGodcast devo.  He takes a look at what we can learn about grace towards others from Shaw and Hobbs. 

https://t.co/qm6nI6ESjH",3,1,2021-08-27 12:58:37
795,"@Karmillah_17 I do repeat them a lot 😹😹😹.
I can watch Fast and Furious from 1 to 9 it one take🤣🤣🤣",0,0,2021-08-27 12:54:14
796,"RT @INOXMovies: 1 week to go! 
Fast and Furious 9 is all set to crash the screens of INOX on 3rd September.
Experience the thrill only on t…",0,5,2021-08-27 12:45:03
797,"1 week to go! 
Fast and Furious 9 is all set to crash the screens of INOX on 3rd September.
Experience the thrill only on the big screens of INOX.
@TheFastSaga
@UniversalIND  
#INOX #F9 #FastandFurious9 #FastandFurious #Fast9 https://t.co/7GJTfPLJE5",19,5,2021-08-27 12:44:22
798,RT @UniversalIND: Just a week left to witness the fastest and most furious ride of the year. Get your fam together for #F9 releasing in the…,0,3,2021-08-27 12:39:34
799,"Okay I just put Fast and Furious 9 on TV in the hall and my Mom asked me, ""idhu erkanave paatha padam dhan ah"" nu.

But anyway time for a 'Family' movie.",7,0,2021-08-27 12:34:36
800,"@IndiaEpson #BigScreen #Projector #Movies #TVShows #BingeWatch

1. Black Widow
2. No Time To Die
3. Loki
4. Fast and Furious 9",0,0,2021-08-27 12:34:20
801,Just a week left to witness the fastest and most furious ride of the year. Get your fam together for #F9 releasing in theatres near you on 3rd September. Book your tickets: https://t.co/Jh9El3bkRP https://t.co/8BNRi5Kgxh,18,3,2021-08-27 12:30:01
802,who was on fast and furious 9 ??😎🏎️🏎️🏎️🏎️🚓🚓🚓🚓🚓🚓🚓🚓🚓🚨 https://t.co/KAhg4OMCsc,0,0,2021-08-27 12:11:08
803,Fast &amp; Furious 9 hits impressive new milestone at the box office https://t.co/1e4Un3mwjg #BoxOffice #FastAndFurious9 #movies #entertainment #pandemic,0,0,2021-08-27 12:08:30
804,"Chehre : 27 August 2021
Helmet [digital release only] : 03 September 2021
Fast And Furious 9: The Fast Saga : 03 September 2021
Faactory : 03 September 2021 
.
.
.
.
#Bollywood #Bollywoodlovers #Hollywood #Fast&amp;Furious9 #Upcomingmovies #Movies #Films #IndianCinema  #tentaran https://t.co/H5mqrpoVKd",4,0,2021-08-27 12:00:18
805,"@IndiaEpson The 4 titles are :- 

1) Black Widow
2) No time to die
3) Loki
4) Fast and Furious 9

#BigScreen @IndiaEpson @SJ_0016 @KajolSaxena7 @Manisha10832911",2,0,2021-08-27 11:58:13
806,"Install this app, Watch and download ""F9 (Fast &amp; Furious 9)"" at no cost. https://t.co/7NroEHxzpp) https://t.co/hEnUPuRNyf",0,0,2021-08-27 11:56:21
807,"@IndiaEpson 1. Black Widow
2. No Time To Die
3. Loki
4. Fast and Furious 9

#BigScreen #Projector #Movies #TVShows #BingeWatch
     @IndiaEpson 

Tagging.  @tanya_motwani @p_pinky777 @jainusha30",0,0,2021-08-27 11:53:34
808,"@IndiaEpson #ContestAlert #BigScreen 

Answer-
1. Black Widow
2. No time to die
3. Loki 
4. Fast and furious 9 

@IndiaEpson 

Join- @tooth_saviour @Chilled_Sup @Jyotiag28204208 @SoumickBose1 @khemka_nidhi",1,0,2021-08-27 11:28:41
809,"@IndiaEpson The 4 movies are 

1) Black Widow
2) Money Heist
3) Loki
4) Fast and Furious 9: The Fast Saga

#BigScreen @IndiaEpson",0,0,2021-08-27 11:25:11
810,angassss ng Fast and furious 9.,0,0,2021-08-27 11:15:34
811,"RT @blessedkamal: @IndiaEpson 1. BLaCK WiDoW 
2. No TiMe To DiE 
3. LoKi 
4. FaST AnD FuRiOUS 9
#BiGSCrEEN 
#CoNTeSTALeRT 
@IndiaEpson 
Joi…",0,7,2021-08-27 11:15:31
812,"@IndiaEpson #ContestAlert #BigScreen 

@IndiaEpson 

1. Black Widow
2. No time to die
3. Loki 
4. Fast and furious 9
Tagging 

Join:
@blessedkamal 
@dadofbonhisha 
@Dinesh_the_star",3,0,2021-08-27 11:09:22
813,"@IndiaEpson #ContestAlert #BigScreen 
@IndiaEpson 

1. Black Widow
2. No time to die
3. Loki 
4. Fast and furious 9
Tagging 

Join:
@NYerradla
@SS_Tanwar
@imArun001
@K16Santosh
@luckypbv
@itsReemaB
@Abhay_Yadav_62 
@Samarth07193
@RaviKum75193040
@ShwetaS78620550 
@TapasiGiri 
@UtkSrvstv",2,0,2021-08-27 11:08:21
814,"@IndiaEpson #ContestAlert #BigScreen 
@IndiaEpson 

1. Black Widow
2. No time to die
3. Loki 
4. Fast and furious 9
Tagging 
@Racer_Veb 
@luckypbv 
@Im_ArupDas 
@itsPriynkaM 
@ice_man786",1,0,2021-08-27 11:07:10
815,"RT @blessedkamal: @IndiaEpson 1. BLaCK WiDoW 
2. No TiMe To DiE 
3. LoKi 
4. FaST AnD FuRiOUS 9
#BiGSCrEEN 
#CoNTeSTALeRT 
@IndiaEpson 
Joi…",0,7,2021-08-27 11:06:04
816,"@IndiaEpson 1. BLaCK WiDoW 
2. No TiMe To DiE 
3. LoKi 
4. FaST AnD FuRiOUS 9
#BiGSCrEEN 
#CoNTeSTALeRT 
@IndiaEpson 
JoiN
@Ramprasad43 
@NANDYRICHIK7 
@Rahulrahs 
@Racer_Veb 
@rj_foryou 
@tushnemma 
@ujjawalkumar26 
@Rahuldubey9892 
@BhavikaRajaswan 
@Pareek197 
@i_paritosh 
@abha_mishra19 https://t.co/0PmTW40Ne2",9,7,2021-08-27 11:05:57
817,"@IndiaEpson #ContestAlert #BigScreen 
@IndiaEpson 

1. Black Widow
2. No time to die
3. Loki 
4. Fast and furious 9
Tagging 
@renu_thakur1 
@Sappy786 
@RubyAga9339 
@iKaushik365 
@mahuarana",1,0,2021-08-27 11:04:59
818,"@IndiaEpson #ContestAlert 
@IndiaEpson

1. Black Widow
2. No time to die
3. Loki 
4. Fast and furious 9 

Join
@DivyaTawde 
@Acharyaempire 
@onlyprathamesh 
@MyBestFace 
@Mann4550",1,0,2021-08-27 11:02:42
819,"@IndiaEpson #ContestAlert 
@IndiaEpson
1. Black Widow
2. No time to die
3. Loki 
4. Fast and furious 9 @MONA_VALLECHA
@sapnajhamtani
@sanyamulchanda1 @JyotiTalreja13 @vallecha_yogesh",0,0,2021-08-27 10:56:06
820,By the way I did go watch the movie Fast and Furious 9 in the theatre very recently. That movie kicked effing booty! https://t.co/x6tUOvUfIv,0,0,2021-08-27 10:26:23
